case_nr,case_link,case_address,month
"BG Braunau am Inn, 2 S 38/06s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/eab86818ca811df7c1257a6c0064709e!OpenDocument,4950,2007-03-01
"BG Bregenz, 22 S 18/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f223217fa34c6301c1257a6c00708f6e!OpenDocument,6971,2007-03-01
"BG Favoriten, 13 S 11/06g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2f2544567b052efac1257a6c0057edde!OpenDocument,1100,2007-03-01
"BG Bregenz, 22 S 23/07m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/651ec061dca5ac66c1257a6c00708fb8!OpenDocument,6974,2007-03-01
"BG Güssing, 4 S 8/06d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/12c8f229fa895f5fc1257a6c006420a7!OpenDocument,7543,2007-03-01
"LG Leoben, 17 S 23/06k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/45d884d7862f6500c1257a6c006a5bfd!OpenDocument,8600,2007-03-01
"BG Innere Stadt Wien, 65 S 27/06p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/861175449627a1dcc1257a6c0054af82!OpenDocument,1060,2007-03-01
"BG Innere Stadt Wien, 66 S 28/06t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c4c1b8685548ff5ec1257a6c0054e227!OpenDocument,1050,2007-03-01
"BG Favoriten, 43 S 7/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e6c7ffbb6b79d006c1257a6c00583dfe!OpenDocument,1100,2007-03-01
"LG Salzburg, 23 Se 316/06z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/33b13e6004e2e19cc1257a6c00699104!OpenDocument,5582,2007-03-01
"BG Innere Stadt Wien, 66 S 27/06w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/73dd4350233610d9c1257a6c0054e209!OpenDocument,1110,2007-03-01
"LG Salzburg, 23 Se 46/07w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/469d8c2b5879a88fc1257a6c00699120!OpenDocument,5662,2007-03-01
"BG Leopoldstadt, 18 S 35/06g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/96637155bd6b89c7c1257a6c005fcf5f!OpenDocument,1020,2007-03-01
"BG Favoriten, 44 S 6/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5a196dac2904617dc1257a6c00585e74!OpenDocument,1100,2007-03-01
"BG Favoriten, 44 S 41/06x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d1399aa15c33153ac1257a6c00585cfe!OpenDocument,1100,2007-03-01
"BG Ferlach, 2 S 9/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/92b64b6f3bf6a9f4c1257a6c006c4939!OpenDocument,9170,2007-03-01
"HG Wien, 3 S 165/06v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/98390df55ff4fb7fc1257a6c0055dca7!OpenDocument,1210,2007-03-01
"BG Favoriten, 44 S 34/06t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4ddae93c110f2badc1257a6c00585c59!OpenDocument,1100,2007-03-01
"BG Favoriten, 44 S 38/06f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8f7ff571ec3e7376c1257a6c00585cba!OpenDocument,1100,2007-03-01
"BG Hietzing, 13 S 8/06v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/21374466a8450207c1257a6c005904ad!OpenDocument,1130,2007-03-01
"BG Innsbruck, 21 S 15/07h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ea1a0c0bab41add3c1257a6c006e5ab9!OpenDocument,6020,2007-03-01
"BG Bregenz, 19 S 80/04t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/09802fc15f40bab4c1257a6c00704b34!OpenDocument,6911,2007-03-01
"BG Laa an der Thaya, 10 S 11/06k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bd5086cf624647c3c1257a6c00617044!OpenDocument,2273,2007-03-01
"BG Bruck an der Mur, 8 S 29/06z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/50db44396a255ac7c1257a6c0069d981!OpenDocument,8630,2007-03-01
"BG Innsbruck, 24 S 51/04w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6203029e0363b644c1257a6c006ec34f!OpenDocument,6020,2007-03-01
"BG Reutte, 2 S 3/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7e51b719af7776e3c1257a6c006fda83!OpenDocument,6691,2007-03-01
"BG Innsbruck, 22 S 11/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e45f71be202cce7cc1257a6c006e868c!OpenDocument,6020,2007-03-01
"BG Fünfhaus, 16 S 191/06f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8ce5e80b5e1a2240c1257a6c005931bc!OpenDocument,1150,2007-03-01
"BG Braunau am Inn, 2 S 9/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0cd9a9ce672f8ad2c1257a6c006470ff!OpenDocument,5145,2007-03-01
"BG Neusiedl am See, 3 S 3/06s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/152e412e58a4a36cc1257a6c006432c0!OpenDocument,7162,2007-03-01
"BG St. Pölten, 15 S 8/07i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3b71ab05bb4ec4d8c1257a6c0061f4e0!OpenDocument,3100,2007-03-01
"BG Kufstein, 6 S 23/07f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2692272463298c9ec1257a6c006f91a0!OpenDocument,6330,2007-04-01
"BG Linz, 26 S 40/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/882981f3051bc750c1257a6c00653682!OpenDocument,4020,2007-04-01
"BG St. Pölten, 15 S 13/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ad7a264e032848efc1257a6c0061f52b!OpenDocument,3107,2007-04-01
"BG Leopoldstadt, 17 S 19/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/05ab71afd5445727c1257a6c005ecd7b!OpenDocument,1200,2007-04-01
"BG Bregenz, 19 S 13/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/31b8a0a684f365abc1257a6c00705693!OpenDocument,6971,2007-04-01
"BG Favoriten, 45 S 37/06s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3a461e40e9947a7ec1257a6c005886da!OpenDocument,1100,2007-04-01
"BG Telfs, 6 S 9/06w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c918ed6079d5c216c1257a6c006f0fb2!OpenDocument,6403,2007-04-01
"LG Salzburg, 23 Se 33/07h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6b35f4dd4587a256c1257a6c00699118!OpenDocument,5523,2007-04-01
"HG Wien, 4 Se 102/07p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bb0328173acb7b24c1257a6c0056c3b7!OpenDocument,1080,2007-04-01
"BG Wiener Neustadt, 3 S 1/07w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/24e3af60d9d3c164c1257a6c0062e716!OpenDocument,2700,2007-04-01
"BG Vöcklabruck, 15 Se 7/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cfd93d381c12d387c1257a6c0067c2ea!OpenDocument,4800,2007-04-01
"BG Favoriten, 44 S 24/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ef82326441c2130cc1257a6c00585fb7!OpenDocument,1100,2007-04-01
"BG Favoriten, 44 S 17/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/23dc394c770ad5a6c1257a6c00585f33!OpenDocument,1100,2007-04-01
"BG Favoriten, 44 S 22/07d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d9eb10d22b3c64acc1257a6c00585f88!OpenDocument,1100,2007-04-01
"BG Wiener Neustadt, 10 Se 1/07x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9a723bd0aa501528c1257a6c00630ccf!OpenDocument,2700,2007-04-01
"BG Gleisdorf, 15 S 7/06d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e61e177af1a020bec1257a6c006c3764!OpenDocument,8200,2007-04-01
"BG Gmünd in Niederösterreich, 1 S 9/04w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/73e28a8e4fabc2a9c1257a6c005dc2a3!OpenDocument,3943,2007-04-01
"BG Innsbruck, 21 S 23/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/71acbb462ec1fd74c1257a6c006e5b4e!OpenDocument,6071,2007-04-01
"BG Favoriten, 45 S 18/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ee844c37afe72327c1257a6c00588964!OpenDocument,1100,2007-04-01
"LG Salzburg, 44 Se 289/05g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f6da8a62ffe8afa8c1257a6c0069adc3!OpenDocument,5020,2007-04-01
"HG Wien, 38 Se 246/06p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1ad713e43ccc44f4c1257a6c0057d53b!OpenDocument,1100,2007-04-01
"BG Villach, 19 S 22/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/21587bcfe520f3a0c1257a6c006dd1b3!OpenDocument,9520,2007-04-01
"LG Klagenfurt, 40 S 25/06a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/74df30307c1d5f63c1257a6c006cfd85!OpenDocument,9620,2007-04-01
"BG Favoriten, 46 S 7/07p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/29244f5053ca4f04c1257a6c0058c3c4!OpenDocument,1100,2007-04-01
"BG Favoriten, 46 S 8/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/eef64e7e77816e9ec1257a6c0058c3d8!OpenDocument,1100,2007-04-01
"BG St. Pölten, 15 S 14/07x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/367e2b6590f285a9c1257a6c0061f54c!OpenDocument,3204,2007-04-01
"LG Salzburg, 44 Se 178/06k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/745939b12afff645c1257a6c0069ae0f!OpenDocument,0484,2007-04-01
"BG Kufstein, 6 S 22/07h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6a8635533d5f797dc1257a6c006f918b!OpenDocument,6300,2007-04-01
"BG Favoriten, 46 S 38/06w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0e4cbce094d46973c1257a6c0058c2d5!OpenDocument,1100,2007-04-01
"BG Ferlach, 2 S 10/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4320683192bb15bec1257a6c006c494b!OpenDocument,9162,2007-04-01
"BG Favoriten, 46 S 19/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f4fea5324c740163c1257a6c0058c4b5!OpenDocument,1100,2007-04-01
"BG Donaustadt, 15 Se 2/07x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ad809b7241c3b355c1257a6c005c1b09!OpenDocument,1220,2007-04-01
"BG Silz, 5 S 8/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3a74f05979d56b89c1257a6c006e1ddf!OpenDocument,6424,2007-04-01
"BG Fünfhaus, 16 S 57/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/282002ebaf47f636c1257a6c00593ac7!OpenDocument,1150,2007-04-01
"BG Bregenz, 22 S 27/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cee2db587be07e2bc1257a6c00708ff1!OpenDocument,6911,2007-04-01
"BG Josefstadt, 12 S 11/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f8ae4e3caa3ff100c1257a6c005c50a9!OpenDocument,1080,2007-04-01
"BG Innere Stadt Wien, 72 S 10/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/939ae67e08b12f52c1257a6c00558ab1!OpenDocument,1110,2007-04-01
"BG Favoriten, 46 S 9/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0a29a1b52db51868c1257a6c0058c3ee!OpenDocument,1100,2007-04-01
"BG Favoriten, 46 S 11/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b528550b67356d21c1257a6c0058c41d!OpenDocument,1100,2007-04-01
"BG St. Pölten, 15 S 15/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/26fb1cdc6e85fd89c1257a6c0061f570!OpenDocument,3100,2007-04-01
"LG Korneuburg, 36 S 114/05i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a53cb10e3377eabbc1257a6c0061050a!OpenDocument,2201,2007-05-01
"BG Zwettl, 7 S 6/07m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ee73576fd43a1050c1257a6c00639e41!OpenDocument,3804,2007-05-01
"BG Rattenberg, 4 S 18/05f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/791a531fad35286fc1257a6c006fb00c!OpenDocument,6230,2007-05-01
"BG Innere Stadt Wien, 64 S 12/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1814e9b42a1a5874c1257a6c00547652!OpenDocument,1030,2007-05-01
"BG Hartberg, 6 Se 4/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ebc5b5a50533da68c1257a6c006bad39!OpenDocument,2340,2007-05-01
"BG Oberndorf, 1 S 10/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/be1f7dc17eba94edc1257a6c00688e20!OpenDocument,5101,2007-05-01
"HG Wien, 4 SEU 1/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c553e2aa30414fe8c1257a6c0056dbcd!OpenDocument,7018,2007-05-01
"HG Wien, 4 SEU 2/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2c8f6462c366efb1c1257a6c0056dbd6!OpenDocument,8437,2007-05-01
"BG Melk, 13 S 10/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4b9aed973a4ba119c1257a6c00618093!OpenDocument,3390,2007-05-01
"BG Innsbruck, 23 S 23/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d66dcb11557dd00bc1257a6c006ead35!OpenDocument,6020,2007-05-01
"BG Innsbruck, 23 S 23/06y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/be73353d07c7cc47c1257a6c006ea944!OpenDocument,6020,2007-05-01
"BG Fünfhaus, 16 S 69/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6b16b2e963538846c1257a6c00593be8!OpenDocument,1150,2007-05-01
"BG Neusiedl am See, 3 S 9/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e942b949372ab569c1257a6c006434cb!OpenDocument,7132,2007-05-01
"BG Schwaz, 24 S 28/04m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/22b8a0177503bba7c1257a6c006fe406!OpenDocument,6215,2007-05-01
"BG Favoriten, 44 S 27/07i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4f86736e349b154bc1257a6c00585ff4!OpenDocument,1100,2007-05-01
"BG Innere Stadt Wien, 67 S 10/07d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9ad18396e182f618c1257a6c0055002c!OpenDocument,1030,2007-05-01
"BG Zell am Ziller, 4 S 16/04b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/09969923e13d3fc3c1257a6c00700154!OpenDocument,6272,2007-05-01
"BG Feldkirch, 29 S 7/07i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c9a5c1d93f47a622c1257a6c007166e8!OpenDocument,6800,2007-05-01
"BG Favoriten, 13 S 26/06p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/23a7497b74e669ebc1257a6c0057eea1!OpenDocument,1100,2007-05-01
"BG Favoriten, 44 S 30/07f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/680272b66d8bbf6dc1257a6c00586007!OpenDocument,1100,2007-05-01
"BG Favoriten, 44 S 4/06f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/17c6c7d87c2225d8c1257a6c00585a10!OpenDocument,1100,2007-05-01
"BG Favoriten, 44 S 32/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9c00a4714383f415c1257a6c0058602f!OpenDocument,1100,2007-05-01
"BG Hernals, 31 S 5/06s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/26b128b0204b37b0c1257a6c005a5c21!OpenDocument,1160,2007-05-01
"BG Josefstadt, 13 Se 12/06d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/67842dc788fad813c1257a6c005c6e10!OpenDocument,1080,2007-05-01
"BG Innsbruck, 25 S 21/06v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/54984bedc12f448cc1257a6c006ef0b2!OpenDocument,6094,2007-05-01
"BG Fünfhaus, 16 S 86/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/253c458b0e167366c1257a6c00593da7!OpenDocument,1140,2007-05-01
"BG Hernals, 18 S 7/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/188c66325144a1e9c1257a6c005a2fab!OpenDocument,1170,2007-05-01
"BG Favoriten, 46 S 26/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b4fa957ff9483bd6c1257a6c0058c542!OpenDocument,1100,2007-05-01
"BG Fünfhaus, 16 S 60/07t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/906380b83ce2b8f4c1257a6c00593af3!OpenDocument,1150,2007-05-01
"BG Favoriten, 46 S 18/07f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2b8b2929a843f099c1257a6c0058c49f!OpenDocument,1100,2007-05-01
"BG Favoriten, 46 S 22/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a90935e9883e6e59c1257a6c0058c4f7!OpenDocument,1100,2007-05-01
"BG Innsbruck, 25 S 49/05k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f1711bdebd314e04c1257a6c006eeea4!OpenDocument,6020,2007-05-01
"BG Leopoldstadt, 17 S 60/06a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c8d5729c2c29a4c1c1257a6c005ec59e!OpenDocument,1020,2007-06-01
"BG Hartberg, 6 S 4/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/143ea67b4d39fb09c1257a6c006ba31f!OpenDocument,8230,2007-06-01
"BG Meidling, 3 S 17/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2890c7fcbd4fa5b3c1257a6c005dd83a!OpenDocument,1120,2007-06-01
"BG Klagenfurt, 38 S 71/07d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fcdc3f1126c66a5cc1257a6c006c7bd9!OpenDocument,9020,2007-06-01
"BG Fünfhaus, 16 S 98/07f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8b4d5cb3771e5a16c1257a6c00593ea5!OpenDocument,1140,2007-06-01
"BG Innere Stadt Wien, 63 S 22/05m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6d577336aebe6b80c1257a6c0053df64!OpenDocument,1060,2007-06-01
"BG Favoriten, 42 S 16/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/63e953594e5dc1ffc1257a6c005822a3!OpenDocument,1100,2007-06-01
"BG Silz, 5 Se 2/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d85fc66650a113d7c1257a6c006e2967!OpenDocument,6421,2007-06-01
"LG Leoben, 17 S 124/04k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2d56ffd29a43e6cec1257a6c006a59cf!OpenDocument,8793,2007-06-01
"BG Innere Stadt Wien, 66 S 19/07w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/11f7fecd80d590a9c1257a6c0054e5bd!OpenDocument,1050,2007-06-01
"BG Fünfhaus, 16 S 71/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/84478c59eb831ab7c1257a6c00593c1e!OpenDocument,1140,2007-06-01
"BG Josefstadt, 11 S 14/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7eca9ce33db568dfc1257a6c005c420d!OpenDocument,1090,2007-06-01
"BG Linz, 37 S 69/07m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d830a6e99c086452c1257a6c006594be!OpenDocument,4030,2007-06-01
"BG Favoriten, 43 S 13/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/541b4946d5b82851c1257a6c00583e52!OpenDocument,1100,2007-06-01
"BG Spittal an der Drau, 6 S 5/06p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b8f3d3311821fdf4c1257a6c006d55d1!OpenDocument,9545,2007-06-01
"BG Zell am Ziller, 4 S 10/07z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/70a28fc3658a54cec1257a6c007004a2!OpenDocument,6292,2007-06-01
"BG Dornbirn, 14 S 59/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/20805b8fb7ab5dfcc1257a6c0070c6ad!OpenDocument,6850,2007-06-01
"BG Innsbruck, 24 S 27/07w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2a56fe556690cf25c1257a6c006ecbff!OpenDocument,6100,2007-06-01
"BG Innere Stadt Wien, 68 S 21/07d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2be82572723c29a7c1257a6c005517e3!OpenDocument,1030,2007-06-01
"BG Innere Stadt Wien, 68 S 22/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b4a9285539c1ca71c1257a6c005517f3!OpenDocument,1050,2007-06-01
"BG Fünfhaus, 16 S 54/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5ef0d47c4cbf9d60c1257a6c00593a91!OpenDocument,1150,2007-06-01
"BG Favoriten, 45 S 27/07x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b7c259435fc8fa7ac1257a6c00588a53!OpenDocument,1100,2007-06-01
"BG Favoriten, 46 S 36/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/258f2196b535f971c1257a6c0058c5e7!OpenDocument,1100,2007-06-01
"BG Favoriten, 46 S 16/07m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9ca92a95fc5e5054c1257a6c0058c469!OpenDocument,1070,2007-06-01
"BG Innere Stadt Wien, 72 S 12/07k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1ab7886f58dd092ec1257a6c00558acd!OpenDocument,1060,2007-06-01
"BG Innere Stadt Wien, 72 S 23/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/387e77c22deb1cacc1257a6c00558b44!OpenDocument,1040,2007-06-01
"BG Favoriten, 46 S 24/07p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/449eec79a649d0d1c1257a6c0058c521!OpenDocument,1100,2007-06-01
"BG Favoriten, 46 S 31/07t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8afdf95c14f02dd5c1257a6c0058c57d!OpenDocument,1100,2007-06-01
"BG Favoriten, 46 S 32/07i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b00a097d4147f25cc1257a6c0058c591!OpenDocument,1100,2007-06-01
"BG Salzburg, 9 S 105/05d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ed3f26e665b4ef79c1257a6c0069551b!OpenDocument,5084,2007-06-01
"BG Ferlach, 2 S 11/07p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f8d01d3f26aba653c1257a6c006c4966!OpenDocument,9181,2007-06-01
"BG Kufstein, 6 S 43/06w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/749826d47c0441ecc1257a6c006f8eb5!OpenDocument,6300,2007-07-01
"BG Donaustadt, 12 S 47/07t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/094ea123775e4cf3c1257a6c005bb86e!OpenDocument,1220,2007-07-01
"BG Neumarkt bei Salzburg, 3 S 15/07x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/985b3d656ee8b4c0c1257a6c00687e46!OpenDocument,4020,2007-07-01
"BG Gloggnitz, 5 S 5/07i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4be525d72425a41ac1257a6c0062c49c!OpenDocument,2880,2007-07-01
"BG Tulln, 5 S 13/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/69fe446c546ce0e5c1257a6c0062acdb!OpenDocument,3452,2007-07-01
"LG Salzburg, 23 Se 135/07h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b990b9c114766753c1257a6c00699130!OpenDocument,5020,2007-07-01
"BG Telfs, 6 S 15/07d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/20086cb64f588963c1257a6c006f11be!OpenDocument,6406,2007-07-01
"BG Lilienfeld, 1 Se 2/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/aea33c80cf6105f6c1257a6c006207df!OpenDocument,3160,2007-07-01
"LG Salzburg, 23 Se 147/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1dd90d7bed0cad18c1257a6c00699137!OpenDocument,5700,2007-07-01
"BG Favoriten, 43 S 14/07w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c92955fdf6ace20fc1257a6c00583e60!OpenDocument,1100,2007-07-01
"BG Leopoldstadt, 18 S 47/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0d73ff1e8f4f1451c1257a6c005fe629!OpenDocument,1020,2007-07-01
"BG Graz-Ost, 243 S 44/07a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a1187902e4fc1de7c1257a6c006aedc0!OpenDocument,8141,2007-07-01
"LG Salzburg, 23 Se 123/06t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8b642c4f0f61b052c1257a6c006990e1!OpenDocument,5020,2007-07-01
"BG Favoriten, 43 S 20/07b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5fd84b45a8844946c1257a6c00583eae!OpenDocument,1100,2007-07-01
"BG Leoben, 15 S 22/07g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a4c8225530a01477c1257a6c006a26f1!OpenDocument,8793,2007-07-01
"BG Neusiedl am See, 3 S 13/07p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8022407b2e07e10bc1257a6c00643511!OpenDocument,7142,2007-07-01
"BG Favoriten, 44 S 34/07v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d729727f09db849ec1257a6c0058605b!OpenDocument,1100,2007-07-01
"HG Wien, 6 S 80/07t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9b4d12e5a013c5bec1257a6c00572a9b!OpenDocument,1040,2007-07-01
"BG Favoriten, 45 S 35/07y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/36667c9a5a1d6abcc1257a6c00588b44!OpenDocument,1100,2007-07-01
